"","x_idx_a","x_idx_b","p-value"
"10107",110,53,3.13645109883964e-09
"10108",53,110,3.13645109883964e-09
"10109",144,94,3.16048520687673e-09
"10110",94,144,3.16048520687673e-09
"10111",72,7,3.22657900397871e-09
"10112",7,72,3.22657900397871e-09
"10113",80,72,3.22657900397871e-09
"10114",72,80,3.22657900397871e-09
"10115",69,19,3.26863869304361e-09
"10116",19,69,3.26863869304361e-09
"10117",136,105,3.26863869304361e-09
"10118",105,136,3.26863869304361e-09
"10119",73,64,3.32872396313633e-09
"10120",64,73,3.32872396313633e-09
"10121",46,45,3.3347324901456e-09
"10122",45,46,3.3347324901456e-09
"10123",130,96,3.36477512519195e-09
"10124",96,130,3.36477512519195e-09
"10125",145,90,3.49095419238665e-09
"10126",90,145,3.49095419238665e-09
"10127",52,1,3.53301388145155e-09
"10128",1,52,3.53301388145155e-09
"10129",77,52,3.53301388145155e-09
"10130",52,77,3.53301388145155e-09
"10131",89,86,3.58108209752572e-09
"10132",86,89,3.58108209752572e-09
"10133",146,22,3.61713325958135e-09
"10134",22,146,3.61713325958135e-09
"10135",153,78,3.68322705668334e-09
"10136",122,110,3.68322705668334e-09
"10137",110,122,3.68322705668334e-09
"10138",78,153,3.68322705668334e-09
"10139",155,78,3.71927821873896e-09
"10140",78,155,3.71927821873896e-09
"10141",144,22,3.74932085378532e-09
"10142",22,144,3.74932085378532e-09
"10143",50,43,3.97163635312836e-09
"10144",43,50,3.97163635312836e-09
"10145",62,21,4.06176425826743e-09
"10146",21,62,4.06176425826743e-09
"10147",70,18,4.07978983929524e-09
"10148",18,70,4.07978983929524e-09
"10149",61,13,4.13386658237869e-09
"10150",13,61,4.13386658237869e-09
"10151",113,105,4.13386658237869e-09
"10152",105,113,4.13386658237869e-09
"10153",97,66,4.63858285115748e-09
"10154",66,97,4.63858285115748e-09
"10155",144,73,4.73471928330582e-09
"10156",73,144,4.73471928330582e-09
"10157",155,142,4.74072781031509e-09
"10158",142,155,4.74072781031509e-09
"10159",96,49,4.75875339134291e-09
"10160",104,65,4.75875339134291e-09
"10161",49,96,4.75875339134291e-09
"10162",65,104,4.75875339134291e-09
"10163",78,46,4.87892393152833e-09
"10164",46,78,4.87892393152833e-09
"10165",94,68,4.90295803956542e-09
"10166",68,94,4.90295803956542e-09
"10167",153,142,4.94501772863032e-09
"10168",142,153,4.94501772863032e-09
"10169",82,52,4.97506036367668e-09
"10170",52,82,4.97506036367668e-09
"10171",98,51,5.08321384984356e-09
"10172",51,98,5.08321384984356e-09
"10173",149,142,5.10123943087137e-09
"10174",142,149,5.10123943087137e-09
"10175",27,9,5.16733322797336e-09
"10176",9,27,5.16733322797336e-09
"10177",147,104,5.31754640320514e-09
"10178",104,147,5.31754640320514e-09
"10179",20,10,5.3475890382515e-09
"10180",10,20,5.3475890382515e-09
"10181",90,71,5.61196422665944e-09
"10182",71,90,5.61196422665944e-09
"10183",31,5,5.67204949675215e-09
"10184",5,31,5.67204949675215e-09
"10185",117,86,5.74415182086341e-09
"10186",86,117,5.74415182086341e-09
"10187",38,27,5.85230530703029e-09
"10188",27,38,5.85230530703029e-09
"10189",99,63,5.94844173917863e-09
"10190",63,99,5.94844173917863e-09
"10191",60,19,5.9965099552528e-09
"10192",19,60,5.9965099552528e-09
"10193",87,51,6.27290219767929e-09
"10194",51,87,6.27290219767929e-09
"10195",58,10,6.36303010281836e-09
"10196",10,58,6.36303010281836e-09
"10197",96,64,6.38105568384617e-09
"10198",110,79,6.38105568384617e-09
"10199",110,83,6.38105568384617e-09
"10200",64,96,6.38105568384617e-09
"10201",79,110,6.38105568384617e-09
"10202",83,110,6.38105568384617e-09
"10203",145,110,6.38105568384617e-09
"10204",110,145,6.38105568384617e-09
"10205",58,24,6.38706421085544e-09
"10206",24,58,6.38706421085544e-09
"10207",107,12,6.5012262240316e-09
"10208",12,107,6.5012262240316e-09
"10209",61,4,6.59736265617994e-09
"10210",4,61,6.59736265617994e-09
"10211",55,20,6.77160993944881e-09
"10212",20,55,6.77160993944881e-09
"10213",49,26,6.89778900664351e-09
"10214",26,49,6.89778900664351e-09
"10215",65,4,6.9819083847733e-09
"10216",4,65,6.9819083847733e-09
"10217",76,67,7.09607039794946e-09
"10218",67,76,7.09607039794946e-09
"10219",71,9,7.13813008701436e-09
"10220",9,71,7.13813008701436e-09
"10221",114,103,7.29435178925542e-09
"10222",103,114,7.29435178925542e-09
"10223",32,28,7.4025052754223e-09
"10224",28,32,7.4025052754223e-09
"10225",160,117,7.43855643747793e-09
"10226",117,160,7.43855643747793e-09
"10227",71,19,7.58276108570044e-09
"10228",19,71,7.58276108570044e-09
"10229",148,86,7.82310216607129e-09
"10230",86,148,7.82310216607129e-09
"10231",160,51,7.85915332812692e-09
"10232",51,160,7.85915332812692e-09
"10233",142,109,7.94327270625672e-09
"10234",109,142,7.94327270625672e-09
"10235",129,96,7.96730681429381e-09
"10236",96,129,7.96730681429381e-09
"10237",119,97,8.2617246377481e-09
"10238",97,119,8.2617246377481e-09
"10239",35,14,8.29176727279446e-09
"10240",14,35,8.29176727279446e-09
"10241",152,90,8.53210835316531e-09
"10242",90,152,8.53210835316531e-09
"10243",117,11,8.6402618393322e-09
"10244",117,81,8.6402618393322e-09
"10245",11,117,8.6402618393322e-09
"10246",81,117,8.6402618393322e-09
"10247",157,13,8.66429594736928e-09
"10248",13,157,8.66429594736928e-09
"10249",112,109,8.76043237951762e-09
"10250",109,112,8.76043237951762e-09
"10251",134,22,9.15699516212953e-09
"10252",22,134,9.15699516212953e-09
"10253",86,21,9.6677199579176e-09
"10254",21,86,9.6677199579176e-09
"10255",163,143,1.00342401054831e-08
"10256",143,163,1.00342401054831e-08
"10257",154,118,1.00402486324924e-08
"10258",118,154,1.00402486324924e-08
"10259",86,59,1.00943253755759e-08
"10260",59,86,1.00943253755759e-08
"10261",115,107,1.01544106456686e-08
"10262",107,115,1.01544106456686e-08
"10263",147,96,1.07132036575308e-08
"10264",96,147,1.07132036575308e-08
"10265",107,93,1.10677067510778e-08
"10266",93,107,1.10677067510778e-08
"10267",117,50,1.11097664401427e-08
"10268",50,117,1.11097664401427e-08
"10269",140,72,1.1247962561356e-08
"10270",72,140,1.1247962561356e-08
"10271",149,89,1.1404184263597e-08
"10272",89,149,1.1404184263597e-08
"10273",140,21,1.14101927906063e-08
"10274",21,140,1.14101927906063e-08
"10275",42,38,1.20651222346169e-08
"10276",38,42,1.20651222346169e-08
"10277",88,5,1.22213439368579e-08
"10278",5,88,1.22213439368579e-08
"10279",137,54,1.23054633149877e-08
"10280",54,137,1.23054633149877e-08
"10281",66,27,1.24977361792844e-08
"10282",27,66,1.24977361792844e-08
"10283",161,98,1.25217702873215e-08
"10284",98,161,1.25217702873215e-08
"10285",163,147,1.26779919895625e-08
"10286",147,163,1.26779919895625e-08
"10287",128,104,1.26960175705904e-08
"10288",104,128,1.26960175705904e-08
"10289",86,44,1.27561028406831e-08
"10290",44,86,1.27561028406831e-08
"10291",142,54,1.29664012860076e-08
"10292",54,142,1.29664012860076e-08
"10293",82,58,1.30385036101188e-08
"10294",58,82,1.30385036101188e-08
"10295",75,30,1.30985888802115e-08
"10296",30,75,1.30985888802115e-08
"10297",151,24,1.31706912043228e-08
"10298",24,151,1.31706912043228e-08
"10299",71,7,1.33629640686195e-08
"10300",7,71,1.33629640686195e-08
"10301",80,71,1.33629640686195e-08
"10302",71,80,1.33629640686195e-08
"10303",118,92,1.35432198788976e-08
"10304",92,118,1.35432198788976e-08
"10305",54,47,1.36874245271201e-08
"10306",47,54,1.36874245271201e-08
"10307",32,16,1.38196121213241e-08
"10308",16,32,1.38196121213241e-08
"10309",160,107,1.39517997155281e-08
"10310",107,160,1.39517997155281e-08
"10311",104,63,1.42582345930009e-08
"10312",63,104,1.42582345930009e-08
"10313",126,104,1.44444989302883e-08
"10314",104,126,1.44444989302883e-08
"10315",62,4,1.44925671463625e-08
"10316",4,62,1.44925671463625e-08
"10317",144,24,1.45646694704737e-08
"10318",24,144,1.45646694704737e-08
"10319",155,64,1.50693857392525e-08
"10320",64,155,1.50693857392525e-08
"10321",94,64,1.51054369013082e-08
"10322",64,94,1.51054369013082e-08
"10323",153,64,1.51294710093453e-08
"10324",64,153,1.51294710093453e-08
"10325",135,31,1.53878376707439e-08
"10326",31,135,1.53878376707439e-08
"10327",162,24,1.54058632517717e-08
"10328",24,162,1.54058632517717e-08
"10329",121,89,1.56281787511148e-08
"10330",89,121,1.56281787511148e-08
"10331",114,94,1.56822554941982e-08
"10332",94,114,1.56822554941982e-08
"10333",163,86,1.57183066562538e-08
"10334",86,163,1.57183066562538e-08
"10335",154,88,1.58084345613929e-08
"10336",88,154,1.58084345613929e-08
"10337",119,109,1.58504942504578e-08
"10338",109,119,1.58504942504578e-08
"10339",117,1,1.6120877965875e-08
"10340",117,77,1.6120877965875e-08
"10341",1,117,1.6120877965875e-08
"10342",77,117,1.6120877965875e-08
"10343",124,105,1.63071423031624e-08
"10344",105,124,1.63071423031624e-08
"10345",78,41,1.66376112886724e-08
"10346",41,78,1.66376112886724e-08
"10347",73,13,1.67157221397929e-08
"10348",13,73,1.67157221397929e-08
"10349",158,20,1.70521996523121e-08
"10350",20,158,1.70521996523121e-08
"10351",45,33,1.71723701924975e-08
"10352",33,45,1.71723701924975e-08
"10353",107,64,1.731657484072e-08
"10354",64,107,1.731657484072e-08
"10355",62,46,1.76650694072578e-08
"10356",46,62,1.76650694072578e-08
"10357",163,9,1.78333081635174e-08
"10358",9,163,1.78333081635174e-08
"10359",96,12,1.8446177918463e-08
"10360",12,96,1.8446177918463e-08
"10361",79,73,1.84521864454723e-08
"10362",83,73,1.84521864454723e-08
"10363",73,79,1.84521864454723e-08
"10364",73,83,1.84521864454723e-08
"10365",151,99,1.85603399316392e-08
"10366",99,151,1.85603399316392e-08
"10367",161,13,1.85903825666855e-08
"10368",13,161,1.85903825666855e-08
"10369",150,47,1.98882244006882e-08
"10370",47,150,1.98882244006882e-08
"10371",39,2,2.02126848591888e-08
"10372",2,39,2.02126848591888e-08
"10373",85,43,2.0392940669467e-08
"10374",43,85,2.0392940669467e-08
"10375",95,6,2.0416974777504e-08
"10376",6,95,2.0416974777504e-08
"10377",48,17,2.04710515205875e-08
"10378",17,48,2.04710515205875e-08
"10379",50,34,2.06332817498378e-08
"10380",34,50,2.06332817498378e-08
"10381",47,35,2.06693329118934e-08
"10382",35,47,2.06693329118934e-08
"10383",107,94,2.07354267089954e-08
"10384",94,107,2.07354267089954e-08
"10385",107,54,2.07895034520789e-08
"10386",54,107,2.07895034520789e-08
"10387",138,55,2.07955119790881e-08
"10388",55,138,2.07955119790881e-08
"10389",86,4,2.11199724375888e-08
"10390",4,86,2.11199724375888e-08
"10391",72,30,2.14504414230987e-08
"10392",30,72,2.14504414230987e-08
"10393",36,27,2.18950724217848e-08
"10394",27,36,2.18950724217848e-08
"10395",75,31,2.21534390831835e-08
"10396",31,75,2.21534390831835e-08
"10397",163,16,2.21714646642113e-08
"10398",16,163,2.21714646642113e-08
"10399",99,56,2.23517204744894e-08
"10400",56,99,2.23517204744894e-08
"10401",84,26,2.25500018657954e-08
"10402",26,84,2.25500018657954e-08
"10403",147,19,2.26281127169159e-08
"10404",19,147,2.26281127169159e-08
"10405",153,104,2.29645902294351e-08
"10406",104,153,2.29645902294351e-08
"10407",155,104,2.34212382821397e-08
"10408",104,155,2.34212382821397e-08
"10409",93,60,2.37757413756867e-08
"10410",60,93,2.37757413756867e-08
"10411",91,40,2.38358266457794e-08
"10412",40,91,2.38358266457794e-08
"10413",55,33,2.46950460081052e-08
"10414",33,55,2.46950460081052e-08
"10415",154,21,2.49233700344575e-08
"10416",21,154,2.49233700344575e-08
"10417",147,101,2.56083421135145e-08
"10418",101,147,2.56083421135145e-08
"10419",46,17,2.67679878263039e-08
"10420",17,46,2.67679878263039e-08
"10421",46,4,2.69302180555542e-08
"10422",4,46,2.69302180555542e-08
"10423",93,68,2.70023203796654e-08
"10424",68,93,2.70023203796654e-08
"10425",103,73,2.80177614442323e-08
"10426",73,103,2.80177614442323e-08
"10427",19,6,2.84023071728257e-08
"10428",6,19,2.84023071728257e-08
"10429",152,47,2.84203327538535e-08
"10430",47,152,2.84203327538535e-08
"10431",64,24,2.869672499628e-08
"10432",24,64,2.869672499628e-08
"10433",86,22,2.87748358474005e-08
"10434",22,86,2.87748358474005e-08
"10435",158,31,2.88289125904839e-08
"10436",31,158,2.88289125904839e-08
"10437",150,24,3.00186009383197e-08
"10438",24,150,3.00186009383197e-08
"10439",125,112,3.07456327064415e-08
"10440",112,125,3.07456327064415e-08
"10441",133,109,3.08718117736362e-08
"10442",109,133,3.08718117736362e-08
"10443",37,28,3.09919823138216e-08
"10444",28,37,3.09919823138216e-08
"10445",75,13,3.25902504982878e-08
"10446",13,75,3.25902504982878e-08
"10447",88,31,3.27705063085659e-08
"10448",31,88,3.27705063085659e-08
"10449",71,3,3.33413163744467e-08
"10450",3,71,3.33413163744467e-08
"10451",124,116,3.33593419554745e-08
"10452",116,124,3.33593419554745e-08
"10453",157,104,3.39962458184573e-08
"10454",104,157,3.39962458184573e-08
"10455",20,9,3.41644845747169e-08
"10456",9,20,3.41644845747169e-08
"10457",96,70,3.52700535444228e-08
"10458",70,96,3.52700535444228e-08
"10459",154,84,3.61472984877764e-08
"10460",84,154,3.61472984877764e-08
"10461",122,118,3.68262620398241e-08
"10462",118,122,3.68262620398241e-08
"10463",72,1,3.72168162954267e-08
"10464",1,72,3.72168162954267e-08
"10465",77,72,3.72168162954267e-08
"10466",72,77,3.72168162954267e-08
"10467",143,78,3.74331232677605e-08
"10468",78,143,3.74331232677605e-08
"10469",106,74,3.76374131860757e-08
"10470",74,106,3.76374131860757e-08
"10471",164,136,3.77335496182241e-08
"10472",136,164,3.77335496182241e-08
"10473",152,57,3.79017883744837e-08
"10474",57,152,3.79017883744837e-08
"10475",97,60,3.81901976709287e-08
"10476",60,97,3.81901976709287e-08
"10477",106,84,3.86828968856889e-08
"10478",84,106,3.86828968856889e-08
"10479",27,14,3.89232379660598e-08
"10480",14,27,3.89232379660598e-08
"10481",134,35,3.96202270991353e-08
"10482",35,134,3.96202270991353e-08
"10483",54,14,3.97884658553949e-08
"10484",14,54,3.97884658553949e-08
"10485",154,141,3.98605681795061e-08
"10486",141,154,3.98605681795061e-08
"10487",94,70,4.00107813547379e-08
"10488",70,94,4.00107813547379e-08
"10489",30,2,4.01970456920253e-08
"10490",2,30,4.01970456920253e-08
"10491",55,19,4.07798728119246e-08
"10492",19,55,4.07798728119246e-08
"10493",153,19,4.31171898185312e-08
"10494",19,153,4.31171898185312e-08
"10495",147,97,4.34176161689948e-08
"10496",97,147,4.34176161689948e-08
"10497",155,19,4.37240510464676e-08
"10498",19,155,4.37240510464676e-08
"10499",50,33,4.46673897869232e-08
"10500",33,50,4.46673897869232e-08
"10501",125,103,4.48776882322477e-08
"10502",103,125,4.48776882322477e-08
"10503",130,104,4.65480587408251e-08
"10504",104,130,4.65480587408251e-08
"10505",84,33,4.66141525379271e-08
"10506",33,84,4.66141525379271e-08
"10507",118,82,4.73892525221231e-08
"10508",82,118,4.73892525221231e-08
"10509",141,121,4.82664974654767e-08
"10510",121,141,4.82664974654767e-08
"10511",43,1,5.0375490445731e-08
"10512",1,43,5.0375490445731e-08
"10513",77,43,5.0375490445731e-08
"10514",43,77,5.0375490445731e-08
"10515",140,27,5.04956609859164e-08
"10516",27,140,5.04956609859164e-08
"10517",91,5,5.0663899742176e-08
"10518",5,91,5.0663899742176e-08
"10519",90,12,5.10604625247879e-08
"10520",12,90,5.10604625247879e-08
"10521",157,78,5.27909183034581e-08
"10522",78,157,5.27909183034581e-08
"10523",143,19,5.3055293491866e-08
"10524",19,143,5.3055293491866e-08
"10525",90,48,5.37162314628858e-08
"10526",48,90,5.37162314628858e-08
"10527",48,2,5.4737681054462e-08
"10528",2,48,5.4737681054462e-08
"10529",133,3,5.49539880267957e-08
"10530",3,133,5.49539880267957e-08
"10531",129,128,5.93702553786102e-08
"10532",128,129,5.93702553786102e-08
"10533",121,112,6.02895600110287e-08
"10534",112,121,6.02895600110287e-08
"10535",136,106,6.04698158213068e-08
"10536",106,136,6.04698158213068e-08
"10537",59,24,6.04818328753254e-08
"10538",24,59,6.04818328753254e-08
"10539",106,54,6.13710948726975e-08
"10540",54,106,6.13710948726975e-08
"10541",92,57,6.19178708305412e-08
"10542",57,92,6.19178708305412e-08
"10543",119,105,6.40809405538789e-08
"10544",105,119,6.40809405538789e-08
"10545",141,23,6.44835118635001e-08
"10546",23,141,6.44835118635001e-08
"10547",72,49,6.75298350572007e-08
"10548",49,72,6.75298350572007e-08
"10549",75,17,7.06122094129569e-08
"10550",17,75,7.06122094129569e-08
"10551",94,66,7.26551085961091e-08
"10552",66,94,7.26551085961091e-08
"10553",85,35,7.32259186619899e-08
"10554",35,85,7.32259186619899e-08
"10555",161,24,7.39649674841303e-08
"10556",24,161,7.39649674841303e-08
"10557",150,22,7.40611039162786e-08
"10558",22,150,7.40611039162786e-08
"10559",19,14,7.42954364696402e-08
"10560",14,19,7.42954364696402e-08
"10561",143,104,7.57014317898097e-08
"10562",104,143,7.57014317898097e-08
"10563",156,88,7.61100116264402e-08
"10564",88,156,7.61100116264402e-08
"10565",61,9,7.70172992048401e-08
"10566",9,61,7.70172992048401e-08
"10567",59,16,8.17159673260903e-08
"10568",16,59,8.17159673260903e-08
"10569",42,11,8.22867773919711e-08
"10570",11,42,8.22867773919711e-08
"10571",81,42,8.22867773919711e-08
"10572",42,81,8.22867773919711e-08
"10573",163,15,8.29356983089724e-08
"10574",15,163,8.29356983089724e-08
"10575",94,24,8.30138091600929e-08
"10576",24,94,8.30138091600929e-08
"10577",51,13,8.46961967226889e-08
"10578",13,51,8.46961967226889e-08
"10579",145,102,8.57597060033299e-08
"10580",102,145,8.57597060033299e-08
"10581",70,12,8.68532579190173e-08
"10582",12,70,8.68532579190173e-08
"10583",137,19,9.27115717530569e-08
"10584",19,137,9.27115717530569e-08
"10585",93,24,9.57158352576926e-08
"10586",24,93,9.57158352576926e-08
"10587",75,52,9.81072290073826e-08
"10588",52,75,9.81072290073826e-08
"10589",79,34,1.02373283183965e-07
"10590",83,34,1.02373283183965e-07
"10591",34,79,1.02373283183965e-07
"10592",34,83,1.02373283183965e-07
"10593",56,40,1.03887431990302e-07
"10594",40,56,1.03887431990302e-07
"10595",97,5,1.11644440359271e-07
"10596",5,97,1.11644440359271e-07
"10597",62,24,1.12353446546365e-07
"10598",24,62,1.12353446546365e-07
"10599",104,69,1.16060707711085e-07
"10600",69,104,1.16060707711085e-07
"10601",78,19,1.16992029397522e-07
"10602",19,78,1.16992029397522e-07
"10603",89,75,1.17286447220977e-07
"10604",75,89,1.17286447220977e-07
"10605",49,3,1.18968834783573e-07
"10606",3,49,1.18968834783573e-07
"10607",136,17,1.20182557239445e-07
"10608",17,136,1.20182557239445e-07
"10609",94,31,1.20831478156447e-07
"10610",31,94,1.20831478156447e-07
"10611",163,155,1.24670926915371e-07
"10612",155,163,1.24670926915371e-07
"10613",142,106,1.26455459437125e-07
"10614",106,142,1.26455459437125e-07
"10615",163,153,1.26527561761236e-07
"10616",153,163,1.26527561761236e-07
"10617",105,30,1.26984209813941e-07
"10618",30,105,1.26984209813941e-07
"10619",162,19,1.28185915215795e-07
"10620",19,162,1.28185915215795e-07
"10621",122,46,1.30835675626884e-07
"10622",46,122,1.30835675626884e-07
"10623",67,56,1.38760922752112e-07
"10624",56,67,1.38760922752112e-07
"10625",82,48,1.38772939806131e-07
"10626",48,82,1.38772939806131e-07
"10627",138,104,1.39704261492568e-07
"10628",104,138,1.39704261492568e-07
"10629",133,66,1.41128282393765e-07
"10630",66,133,1.41128282393765e-07
"10631",96,11,1.41248452933951e-07
"10632",96,81,1.41248452933951e-07
"10633",11,96,1.41248452933951e-07
"10634",81,96,1.41248452933951e-07
"10635",61,40,1.41693083932637e-07
"10636",40,61,1.41693083932637e-07
"10637",22,18,1.43555727305511e-07
"10638",18,22,1.43555727305511e-07
"10639",74,6,1.44120528844383e-07
"10640",6,74,1.44120528844383e-07
"10641",33,7,1.44583185424096e-07
"10642",7,33,1.44583185424096e-07
"10643",80,33,1.44583185424096e-07
"10644",33,80,1.44583185424096e-07
"10645",139,50,1.48314480696854e-07
"10646",50,139,1.48314480696854e-07
"10647",97,50,1.49323913234412e-07
"10648",50,97,1.49323913234412e-07
"10649",142,12,1.49690433381977e-07
"10650",12,142,1.49690433381977e-07
"10651",107,69,1.49816612449172e-07
"10652",69,107,1.49816612449172e-07
"10653",69,56,1.50008885313468e-07
"10654",56,69,1.50008885313468e-07
"10655",142,53,1.51499000011768e-07
"10656",53,142,1.51499000011768e-07
"10657",91,82,1.53247481371466e-07
